           1           2           2           1  0.50814029999999999       -8.9179450000000003E-021
           2           5           5           2  0.39050010000000002        1.2158360000000000E-020
           1           5           5           1  0.38881840000000001       -9.0927769999999998E-023
           2           6           6           2  0.38779140000000001        4.5259069999999998E-021
           1           6           6           1  0.38620209999999999        1.9615080000000002E-021
           2           3           3           2  0.38365880000000002        1.9279019999999999E-020
           1           3           3           1  0.38211600000000001        4.9582650000000001E-021
           2           4           4           2  0.38056220000000002        4.7328659999999997E-022
           1           4           4           1  0.37912279999999998       -6.7950560000000005E-021
           2          11          11           2  0.35853109999999999        1.3177530000000000E-021
           1          11          11           1  0.35592400000000002       -2.6197209999999999E-021
           5           6           6           5  0.35591830000000002        1.6203679999999999E-020
           2           8           8           2  0.35339009999999998       -1.0444810000000001E-020
           3           5           5           3  0.35267559999999998        9.8590310000000001E-022
           3           6           6           3  0.35198780000000002        6.8197350000000004E-022
           4           5           5           4  0.35176940000000001       -1.0919010000000001E-021
           4           6           6           4  0.35115000000000002       -9.0905709999999993E-022
           1           8           8           1  0.35082310000000000       -3.0396720000000003E-020
           3           4           4           3  0.34805849999999999        2.2111970000000001E-020
           2          17          17           2  0.31705529999999998        6.9566460000000001E-021
           1          17          17           1  0.31531439999999999       -2.9642649999999999E-021
           2          19          19           2  0.31515240000000000       -2.4472660000000001E-021
           6          10          10           6  0.31375670000000000       -3.3025769999999999E-022
           5          10          10           5  0.31373830000000003       -6.4933990000000000E-021
           1          19          19           1  0.31348609999999999       -1.2170619999999999E-020
           1          10          10           1  0.31236849999999999       -3.0582999999999998E-021
           2          10          10           2  0.31235810000000003        6.1188150000000000E-022
           2          13          13           2  0.31221440000000000       -2.6953220000000000E-021
           3          10          10           3  0.31209540000000002        4.1897229999999999E-021
           4          10          10           4  0.31207900000000000        4.1471140000000003E-021
           6          12          12           6  0.31192389999999998       -2.7850749999999999E-021
           5          12          12           5  0.31184640000000002       -8.2229689999999999E-022
           1          13          13           1  0.31052200000000002       -3.9973430000000000E-021
           4          12          12           4  0.31035249999999998       -9.8404179999999998E-021
           3          12          12           3  0.31030700000000000        1.0707820000000000E-020
           2          15          15           2  0.31003789999999998       -1.4336110000000001E-020
           1          12          12           1  0.30905830000000001        3.1513029999999998E-021
           2          12          12           2  0.30897550000000001        5.9913120000000001E-021
           6           7           7           6  0.30853170000000002       -9.8712949999999991E-022
           5           7           7           5  0.30848320000000001        8.7737020000000000E-021
           1          15          15           1  0.30843050000000000       -3.9770500000000002E-021
           8          11          11           8  0.30722300000000002       -2.5487019999999999E-021
           4           7           7           4  0.30704239999999999        5.0279320000000003E-021
           3           7           7           3  0.30702239999999997       -3.9869470000000000E-021
           6           9           9           6  0.30638850000000001        3.1422360000000001E-021
           5           9           9           5  0.30628250000000001        4.3970980000000000E-021
           1           7           7           1  0.30589529999999998       -5.2174420000000000E-021
           2           7           7           2  0.30581930000000002        8.2029839999999997E-021
           4           9           9           4  0.30501850000000003        2.6197940000000001E-021
           3           9           9           3  0.30493710000000002        1.5724240000000000E-021
           5          11          11           5  0.30317499999999997        9.7563859999999998E-021
           1           9           9           1  0.30216530000000003       -6.5306059999999998E-021
           2           9           9           2  0.30201139999999999       -9.0666710000000008E-022
           2          25          25           2  0.30198019999999998       -1.3819000000000000E-020
           6          11          11           6  0.30196030000000001       -8.1387179999999993E-021
           3          11          11           3  0.30106119999999997        5.6609239999999999E-021
           1          25          25           1  0.29996339999999999       -1.1356360000000001E-020
           4          11          11           4  0.29969499999999999        6.5002750000000000E-021
           5           8           8           5  0.29882080000000000        9.7230839999999993E-021
           2          22          22           2  0.29776180000000002       -1.9058290000000000E-020
           6           8           8           6  0.29762319999999998       -3.8471340000000003E-021
          10          12          12          10  0.29683150000000003        8.2040629999999998E-021
           3           8           8           3  0.29678739999999998        1.1665090000000001E-021
           1          22          22           1  0.29577870000000001       -2.8383119999999999E-021
           4           8           8           4  0.29544179999999998       -2.3325589999999999E-021
           7          10          10           7  0.29425370000000001       -4.6119830000000003E-021
           7          12          12           7  0.29360340000000001        6.9948059999999998E-021
           9          10          10           9  0.29333969999999998        7.7024850000000002E-021
           9          12          12           9  0.29278549999999998       -4.4062670000000001E-021
           7           9           9           7  0.29035529999999998        4.6820810000000002E-022
           5          17          17           5  0.28054659999999998        5.2809839999999999E-021
           5          19          19           5  0.28025549999999999        6.9744789999999998E-021
           6          17          17           6  0.27974139999999997        1.4779000000000001E-021
           6          19          19           6  0.27949499999999999       -6.3848980000000002E-021
          10          11          11          10  0.27867710000000001        3.8973849999999997E-021
           3          17          17           3  0.27850439999999999       -1.2401280000000001E-021
           3          19          19           3  0.27822590000000003        1.5758769999999999E-021
           2          24          24           2  0.27772469999999999        1.2956069999999999E-020
          11          12          12          11  0.27762920000000002        3.0241030000000000E-021
           4          17          17           4  0.27758460000000001       -6.3760410000000002E-021
           4          19          19           4  0.27735290000000001       -1.5204420000000000E-021
           1          24          24           1  0.27696630000000000        1.9302850000000001E-021
           5          13          13           5  0.27671879999999999       -5.0083670000000002E-021
           5          15          15           5  0.27638000000000001        4.2870289999999999E-021
           7          11          11           7  0.27609719999999999        9.9583839999999991E-022
           6          13          13           6  0.27593620000000002        1.8144470000000002E-021
           6          15          15           6  0.27564620000000001       -1.9969879999999999E-021
           8          10          10           8  0.27513959999999998       -7.3229219999999998E-022
           9          11          11           9  0.27489170000000002       -4.2330240000000002E-021
           2          28          28           2  0.27487349999999999        8.2538549999999994E-021
           3          13          13           3  0.27470480000000003       -4.1797320000000000E-021
           6          18          18           6  0.27446949999999998       -1.0174500000000000E-020
           3          15          15           3  0.27438119999999999        7.9305349999999998E-022
           4          18          18           4  0.27431329999999998       -3.6338879999999997E-021
           1          28          28           1  0.27420450000000002       -9.6750240000000001E-021
           5          18          18           5  0.27418850000000000        2.3399680000000001E-022
           8          12          12           8  0.27412700000000001        5.7485230000000000E-021
           3          18          18           3  0.27401150000000002        1.0770960000000000E-020
          10          18          18          10  0.27387339999999999       -4.0242350000000001E-021
          12          18          18          12  0.27382859999999998       -3.2321109999999998E-021
           4          13          13           4  0.27381000000000000       -5.2535820000000001E-022
           4          15          15           4  0.27353790000000000        6.6137039999999998E-021
           2          21          21           2  0.27293200000000001        3.5605309999999998E-021
           7           8           8           7  0.27272859999999999        8.9311970000000005E-021
          12          20          20          12  0.27233879999999999       -6.8101750000000004E-021
           7          18          18           7  0.27231240000000001        4.8842200000000001E-021
          10          20          20          10  0.27229199999999998        7.5895360000000005E-021
           1          21          21           1  0.27222420000000003       -1.2164529999999999E-020
           9          18          18           9  0.27219769999999999        1.6444380000000000E-021
           6          20          20           6  0.27192280000000002       -1.3623660000000000E-021
           4          20          20           4  0.27186369999999999       -7.0298149999999997E-021
           5          20          20           5  0.27160679999999998       -9.5905330000000007E-022
           8           9           9           8  0.27156760000000002        1.6982450000000000E-021
           3          20          20           3  0.27152440000000000       -1.0091749999999999E-020
           7          20          20           7  0.27084750000000002        1.3352100000000000E-021
           9          20          20           9  0.27082640000000002        6.3141220000000003E-021
          11          17          17          11  0.27058209999999999        2.3626609999999999E-021
           2          27          27           2  0.26970390000000000       -1.0307000000000000E-020
          12          14          14          12  0.26942590000000000        1.0572150000000000E-020
          10          14          14          10  0.26941430000000000       -2.8915830000000001E-021
           8          17          17           8  0.26913640000000000       -7.5184529999999999E-021
           1          27          27           1  0.26909569999999999       -5.9892049999999999E-021
          11          19          19          11  0.26902029999999999        1.6254780000000000E-021
           6          14          14           6  0.26883220000000002       -2.3473350000000000E-021
           4          14          14           4  0.26879700000000001       -3.8358539999999999E-022
           5          14          14           5  0.26854430000000001        5.7264139999999998E-021
           3          14          14           3  0.26848529999999998        4.6203830000000000E-021
           7          14          14           7  0.26806410000000003        8.1931369999999998E-021
           9          14          14           9  0.26801690000000000       -9.6071820000000003E-021
          12          16          16          12  0.26764739999999998        4.7199040000000003E-021
           8          19          19           8  0.26761879999999999        5.4297550000000001E-021
          10          16          16          10  0.26754919999999999       -9.2240979999999993E-021
           9          16          16           9  0.26637129999999998        1.5039990000000000E-021
           7          16          16           7  0.26632830000000002        4.0064539999999997E-021
          11          13          13          11  0.26632679999999997        1.1729070000000001E-020
           4          16          16           4  0.26599360000000000        1.8759750000000000E-021
           6          16          16           6  0.26592420000000000       -7.7215459999999998E-022
           3          16          16           3  0.26564759999999998       -7.0342669999999994E-021
           5          16          16           5  0.26560499999999998       -2.4792670000000000E-021
           8          13          13           8  0.26500390000000001        1.5179260000000001E-020
          11          15          15          11  0.26456229999999997       -7.4364849999999999E-021
           8          15          15           8  0.26328590000000002        1.4317589999999999E-023
          18          20          20          18  0.26301600000000003        9.3484640000000002E-021
           5          24          24           5  0.26238570000000000       -4.9894260000000003E-021
           6          24          24           6  0.26204179999999999        7.5549569999999995E-021
          11          25          25          11  0.26158260000000000       -2.2438370000000001E-020
           1          18          18           1  0.26156119999999999       -4.5139290000000004E-021
           5          28          28           5  0.26143529999999998       -7.7888279999999995E-021
           6          28          28           6  0.26114959999999998        8.2366780000000005E-021
           2          18          18           2  0.26095930000000001        4.7811309999999995E-022
          14          18          18          14  0.26079930000000001       -4.1883380000000000E-021
           3          24          24           3  0.26070030000000000        5.6711479999999999E-021
           4          24          24           4  0.26028960000000001        3.3389419999999999E-021
          14          20          20          14  0.26019419999999999       -5.0382639999999997E-021
