           1           2           2           1  0.40068160000000003       -8.0835090000000004E-021
           2           5           5           2  0.32599899999999998        5.7362469999999998E-021
           1           5           5           1  0.32461630000000002       -1.4274369999999999E-022
           2           6           6           2  0.32427850000000003        5.3371569999999998E-021
           1           6           6           1  0.32294770000000000       -3.4454530000000002E-021
           2           3           3           2  0.32133000000000000        4.8402920000000000E-021
           1           3           3           1  0.32003609999999999       -3.4957580000000002E-022
           2           4           4           2  0.31935520000000001        4.6373680000000001E-023
           1           4           4           1  0.31811980000000001       -1.1656429999999999E-020
           2          11          11           2  0.29897509999999999       -3.6932570000000000E-021
           1          11          11           1  0.29731649999999998        1.3029939999999999E-020
           5           6           6           5  0.29726930000000001        8.3503520000000001E-021
           2           8           8           2  0.29512280000000002       -1.0670580000000000E-020
           3           5           5           3  0.29506650000000001        2.4051870000000000E-021
           3           6           6           3  0.29448659999999999        2.5040650000000001E-021
           4           5           5           4  0.29432809999999998       -3.6320540000000001E-021
           4           6           6           4  0.29378549999999998       -3.4574249999999998E-022
           1           8           8           1  0.29349649999999999       -1.1764720000000000E-020
           3           4           4           3  0.29167929999999997        8.9777489999999995E-021
           2          10          10           2  0.27314010000000000        1.0321510000000000E-021
           1          10          10           1  0.27282889999999999       -5.7688920000000001E-021
           2          12          12           2  0.27084789999999997        5.2645140000000003E-021
           1          12          12           1  0.27058280000000001        5.9470949999999998E-021
           2          17          17           2  0.26950940000000001        5.5337660000000002E-021
           2           7           7           2  0.26839299999999999        6.1327040000000002E-021
           1          17          17           1  0.26834419999999998       -3.2880620000000000E-021
           2          19          19           2  0.26830409999999999       -4.4198100000000000E-021
           1           7           7           1  0.26813450000000000       -3.8050470000000002E-021
           5          10          10           5  0.26735029999999999       -6.7705940000000002E-021
           6          10          10           6  0.26721709999999999       -2.0747310000000002E-021
           1          19          19           1  0.26717839999999998       -5.0773350000000001E-021
           5          12          12           5  0.26600879999999999       -1.0066939999999999E-021
           3          10          10           3  0.26596579999999997        3.3727410000000000E-021
           6          12          12           6  0.26591100000000001       -1.2203359999999999E-021
           2          13          13           2  0.26581919999999998       -2.2761330000000001E-021
           2           9           9           2  0.26579770000000003       -3.9492610000000003E-021
           4          10          10           4  0.26579019999999998        3.9309069999999998E-021
           1           9           9           1  0.26558929999999997       -3.6441050000000001E-021
           3          12          12           3  0.26468760000000002        4.1550810000000000E-021
           1          13          13           1  0.26468570000000002        7.1564450000000002E-022
           4          12          12           4  0.26454929999999999       -9.4659150000000004E-022
           2          15          15           2  0.26443899999999998       -7.3146889999999996E-021
           5          11          11           5  0.26410440000000002        8.2802919999999995E-021
           5           7           7           5  0.26366709999999999        2.6314279999999999E-021
           6           7           7           6  0.26355820000000002        1.2595990000000000E-021
           1          15          15           1  0.26335049999999999       -2.8410520000000001E-021
           6          11          11           6  0.26333950000000000       -6.7478569999999999E-021
           3           7           7           3  0.26239889999999999        1.1050990000000000E-021
           3          11          11           3  0.26232319999999998        4.0727290000000003E-021
