           1           2           2           1  0.40068169999999997        8.5898390000000000E-021
           2           5           5           2  0.32599899999999998       -2.1072380000000000E-021
           1           5           5           1  0.32461630000000002        1.7754190000000000E-020
           2           6           6           2  0.32427850000000003       -8.7624620000000004E-021
           1           6           6           1  0.32294780000000001        1.2005089999999999E-021
           2           3           3           2  0.32133000000000000        1.2220590000000001E-020
           1           3           3           1  0.32003609999999999        7.6916900000000003E-021
           2           4           4           2  0.31935520000000001        1.3905650000000000E-021
           1           4           4           1  0.31811990000000001       -8.7449080000000007E-021
           2          11          11           2  0.29897509999999999       -1.9923939999999999E-020
           1          11          11           1  0.29731649999999998       -3.2307049999999999E-021
           5           6           6           5  0.29726930000000001        3.0238590000000001E-021
           2           8           8           2  0.29512260000000001       -2.5801319999999999E-020
           3           5           5           3  0.29506650000000001       -5.4415870000000000E-021
           3           6           6           3  0.29448669999999999       -7.1951929999999999E-021
           4           5           5           4  0.29432819999999998        4.4296239999999999E-021
           4           6           6           4  0.29378559999999998        3.8761559999999997E-021
           1           8           8           1  0.29349639999999999       -9.9900799999999997E-021
           3           4           4           3  0.29167929999999997       -2.1695599999999999E-021
           2          10          10           2  0.27314020000000000        2.7579350000000000E-021
           1          10          10           1  0.27282889999999999        5.0912019999999998E-021
           2          12          12           2  0.27084789999999997        2.7716490000000002E-021
           1          12          12           1  0.27058270000000001       -7.7513249999999996E-022
           2          17          17           2  0.26950960000000002        1.7206220000000000E-021
           2           7           7           2  0.26839299999999999       -5.4405370000000001E-021
           1          17          17           1  0.26834439999999998       -3.5040210000000002E-021
           2          19          19           2  0.26830409999999999        4.5267859999999999E-021
           1           7           7           1  0.26813439999999999        2.1382900000000000E-023
           5          10          10           5  0.26735039999999999        4.6488430000000003E-021
           6          10          10           6  0.26721709999999999        9.4654859999999998E-022
           1          19          19           1  0.26717839999999998       -4.6685019999999999E-022
           5          12          12           5  0.26600869999999999        3.9159319999999999E-021
           3          10          10           3  0.26596579999999997        4.5851520000000003E-021
           6          12          12           6  0.26591100000000001        8.6558520000000003E-021
           2          13          13           2  0.26581919999999998        1.0752680000000001E-020
           2           9           9           2  0.26579770000000003       -5.7252879999999997E-021
           4          10          10           4  0.26579019999999998       -4.9939799999999999E-021
           1           9           9           1  0.26558929999999997       -4.6849060000000003E-022
           3          12          12           3  0.26468750000000002       -9.2918070000000005E-022
           1          13          13           1  0.26468570000000002       -3.3697300000000000E-021
           4          12          12           4  0.26454929999999999       -5.1159959999999996E-021
           2          15          15           2  0.26443889999999998       -5.7132659999999999E-021
           5          11          11           5  0.26410450000000002       -2.3238459999999999E-021
           5           7           7           5  0.26366709999999999       -5.5640449999999998E-021
           6           7           7           6  0.26355820000000002        6.7851829999999994E-021
           1          15          15           1  0.26335049999999999        7.5415050000000000E-021
           6          11          11           6  0.26333950000000000       -2.4971520000000001E-022
           3           7           7           3  0.26239889999999999       -1.5955300000000000E-022
           3          11          11           3  0.26232319999999998        3.6969329999999997E-021
           4           7           7           4  0.26225219999999999       -3.9126449999999999E-021
           5           9           9           5  0.26210800000000001       -4.6351749999999997E-021
           6           9           9           6  0.26203430000000000        2.4566569999999999E-021
           4          11          11           4  0.26145220000000002       -1.5919690000000000E-021
           5           8           8           5  0.26091150000000002       -6.2125859999999997E-021
           3           9           9           3  0.26091070000000000        1.5779510000000000E-021
           4           9           9           4  0.26080160000000002       -2.0529830000000000E-021
           6           8           8           6  0.26016099999999998       -4.1156940000000003E-021
           3           8           8           3  0.25919520000000001       -1.8340730000000000E-021
           4           8           8           4  0.25834130000000000       -5.0774480000000004E-022
           8          11          11           8  0.25666410000000001       -1.1248530000000000E-020
           2          25          25           2  0.25616450000000002        1.5836380000000001E-020
           1          25          25           1  0.25489750000000000       -1.0954740000000001E-020
           2          22          22           2  0.25285439999999998       -7.3137620000000001E-021
          10          12          12          10  0.25253439999999999       -7.5405269999999996E-022
           1          22          22           1  0.25160969999999999       -4.5962920000000003E-021
           7          10          10           7  0.25074689999999999        1.3038050000000000E-021
           7          12          12           7  0.25016759999999999       -9.2309259999999997E-022
           9          10          10           9  0.24997820000000001        5.7960849999999999E-021
           9          12          12           9  0.24945570000000000        1.8035239999999999E-021
           7           9           9           7  0.24776270000000000        3.1694029999999998E-021
           5          17          17           5  0.24520800000000001       -1.2497180000000000E-021
           5          19          19           5  0.24485090000000001        3.3690420000000000E-021
           6          17          17           6  0.24467300000000000       -1.2275300000000000E-021
           6          19          19           6  0.24433900000000000        4.2703840000000002E-022
          10          11          11          10  0.24399190000000001        3.7138260000000000E-021
           3          17          17           3  0.24368740000000000        1.4479010000000000E-021
           3          19          19           3  0.24334510000000001        1.0629760000000000E-021
          11          12          12          11  0.24312429999999999        3.3070040000000001E-021
           4          17          17           4  0.24307219999999999       -2.3480849999999999E-021
           4          19          19           4  0.24275430000000001        2.1028330000000000E-021
           5          13          13           5  0.24218380000000000        7.9575539999999997E-021
           2          24          24           2  0.24215239999999999       -1.6993179999999999E-021
           7          11          11           7  0.24180360000000001       -2.0325980000000001E-021
           5          15          15           5  0.24177170000000001        6.8957919999999996E-021
           6          13          13           6  0.24166380000000001        2.9732370000000001E-021
           1          24          24           1  0.24153559999999999       -2.1063620000000000E-021
           8          10          10           8  0.24148359999999999        1.7631909999999999E-021
           6          15          15           6  0.24127670000000001        3.2241870000000000E-021
           9          11          11           9  0.24080330000000000        1.6226150000000000E-021
           3          13          13           3  0.24069760000000001       -1.3859549999999999E-021
           8          12          12           8  0.24064590000000000        6.9827510000000003E-022
           3          15          15           3  0.24030250000000000        2.8918730000000000E-021
           2          28          28           2  0.24028070000000001       -3.4301779999999999E-021
           4          13          13           4  0.24009920000000001        6.4432190000000001E-021
           6          18          18           6  0.23975120000000000       -3.0606299999999999E-021
           4          15          15           4  0.23973090000000000       -1.2265830000000000E-021
           1          28          28           1  0.23971400000000001        5.2747309999999999E-022
           5          18          18           5  0.23968070000000000        2.8346870000000001E-021
           7           8           8           7  0.23940420000000001        3.5117300000000003E-021
           4          18          18           4  0.23929449999999999        4.7303529999999999E-021
           3          18          18           3  0.23922779999999999        4.9060509999999998E-021
           2          21          21           2  0.23847099999999999        7.7512460000000000E-021
           8           9           9           8  0.23844000000000001       -4.8316569999999996E-022
           6          20          20           6  0.23797080000000001        9.0791660000000007E-022
           1          21          21           1  0.23788640000000000        1.7608140000000001E-021
           5          20          20           5  0.23787559999999999        4.4556570000000003E-022
           4          20          20           4  0.23757610000000001        1.8976110000000000E-021
           3          20          20           3  0.23748290000000000        4.0863780000000000E-021
           1          18          18           1  0.23635990000000001        1.4365960000000000E-021
           2          27          27           2  0.23634720000000001       -2.9613129999999999E-021
           2          18          18           2  0.23621570000000000        3.4934779999999997E-021
           1          27          27           1  0.23581869999999999        1.3803740000000000E-021
           6          14          14           6  0.23571439999999999       -1.9031040000000000E-022
          10          18          18          10  0.23566280000000001        4.2607129999999998E-021
           5          14          14           5  0.23563270000000000        2.2920220000000000E-021
          12          18          18          12  0.23546980000000001       -8.1159710000000004E-022
          11          17          17          11  0.23537930000000001        8.9776319999999994E-022
           4          14          14           4  0.23534500000000000        7.3930040000000000E-022
           3          14          14           3  0.23526440000000001        5.1319740000000001E-021
          11          19          19          11  0.23453340000000000       -5.9183540000000000E-021
          10          20          20          10  0.23450190000000001        7.9733480000000001E-022
          12          20          20          12  0.23436499999999999        1.5668680000000000E-021
           7          18          18           7  0.23433229999999999       -3.1229559999999998E-022
           9          18          18           9  0.23407330000000001       -4.2257930000000000E-021
           1          20          20           1  0.23400899999999999       -6.8684480000000001E-021
           8          17          17           8  0.23393380000000000        8.5979919999999997E-022
           2          20          20           2  0.23383630000000000       -9.3134219999999998E-022
           6          16          16           6  0.23367479999999999       -1.3129280000000000E-021
           5          16          16           5  0.23357020000000001        4.7800530000000004E-022
           4          16          16           4  0.23337289999999999        4.3489540000000000E-021
           3          16          16           3  0.23326730000000001        3.5099630000000000E-022
           7          20          20           7  0.23324390000000000       -4.7182689999999996E-022
           8          19          19           8  0.23310970000000000       -6.2693679999999997E-021
           9          20          20           9  0.23304230000000001       -9.7744170000000000E-021
          10          14          14          10  0.23249470000000000       -3.0368749999999999E-022
          11          13          13          11  0.23243030000000001       -1.4915739999999999E-021
          12          14          14          12  0.23234270000000001       -1.3727400000000001E-021
           1          14          14           1  0.23187769999999999       -3.8249349999999999E-021
           2          14          14           2  0.23170969999999999       -7.0209159999999997E-021
          11          15          15          11  0.23146749999999999        5.1421930000000001E-021
           7          14          14           7  0.23129890000000000        1.5102410000000000E-022
          10          16          16          10  0.23113190000000000        4.4100440000000002E-022
           9          14          14           9  0.23108809999999999       -8.6317810000000004E-022
           8          13          13           8  0.23106840000000001        1.1800000000000000E-021
          12          16          16          12  0.23103360000000001       -3.3800909999999999E-021
           8          15          15           8  0.23012900000000000       -1.8698290000000000E-021
           7          16          16           7  0.23001679999999999       -2.3502609999999999E-021
           9          16          16           9  0.22986219999999999       -2.1421890000000000E-022
           5          24          24           5  0.22957000000000000        7.0250779999999998E-022
           5          25          25           5  0.22952780000000000       -1.1332370000000001E-020
           6          24          24           6  0.22929050000000001       -1.1411550000000001E-021
           1          16          16           1  0.22924320000000001        2.3240829999999999E-021
           2          16          16           2  0.22904530000000001       -2.8051059999999998E-021
           6          25          25           6  0.22894360000000000       -5.7075870000000003E-021
           5          28          28           5  0.22876050000000001       -2.1522810000000000E-021
           6          28          28           6  0.22851240000000000       -4.1924530000000001E-021
           3          24          24           3  0.22837360000000001        6.9692180000000001E-022
           3          25          25           3  0.22816780000000000       -8.2639710000000007E-021
          10          17          17          10  0.22813010000000000       -1.4454740000000001E-022
           4          24          24           4  0.22804340000000001        3.7924280000000000E-021
          10          19          19          10  0.22796870000000000       -3.1155429999999999E-021
          11          18          18          11  0.22766529999999999       -5.2378970000000002E-022
           3          28          28           3  0.22760100000000000        3.2952259999999999E-021
           4          25          25           4  0.22750250000000000        1.4055000000000000E-021
          12          17          17          12  0.22738700000000001       -8.6356649999999996E-022
           4          28          28           4  0.22730400000000001       -8.9919440000000003E-022
          12          19          19          12  0.22723840000000001       -1.8467710000000001E-021
           5          22          22           5  0.22668410000000000        1.4371289999999999E-021
          11          20          20          11  0.22660870000000000       -3.5965759999999998E-022
           5          21          21           5  0.22656490000000001        4.3644349999999998E-021
           7          17          17           7  0.22646680000000000        2.6067349999999999E-021
           7          19          19           7  0.22631260000000000       -2.2105190000000000E-021
           6          21          21           6  0.22630090000000000        2.8012770000000001E-022
           6          22          22           6  0.22611000000000001        6.1201769999999999E-021
          18          20          20          18  0.22596300000000000        3.8050129999999999E-022
           8          18          18           8  0.22595589999999999       -1.2190899999999999E-021
           5          27          27           5  0.22562960000000001       -5.4895949999999998E-022
           9          17          17           9  0.22562019999999999       -1.2847839999999999E-021
          10          13          13          10  0.22548060000000000        4.4156649999999996E-022
           9          19          19           9  0.22547890000000001        2.6846799999999998E-023
          11          25          25          11  0.22542870000000001        8.5841710000000007E-021
           3          21          21           3  0.22540410000000000       -1.5767950000000001E-021
           6          27          27           6  0.22539840000000000       -1.5655659999999999E-021
           3          22          22           3  0.22535140000000001        1.8694020000000001E-021
          10          15          15          10  0.22529540000000001       -4.3548950000000000E-022
           4          21          21           4  0.22509129999999999        7.8829690000000000E-022
          11          14          14          11  0.22496330000000000        6.2814839999999998E-022
           8          20          20           8  0.22495160000000000       -1.6363830000000000E-021
          12          13          13          12  0.22475410000000001       -5.9005720000000003E-021
           4          22          22           4  0.22469780000000000       -1.8505390000000000E-021
          12          15          15          12  0.22458210000000001       -2.8212800000000000E-021
           3          27          27           3  0.22451130000000000       -5.8464990000000001E-022
          14          18          18          14  0.22440560000000001       -2.1903220000000000E-021
          17          19          19          17  0.22439149999999999        1.7303650000000000E-021
           4          27          27           4  0.22423380000000001       -1.1115669999999999E-021
           8          25          25           8  0.22398380000000001       -1.7913250000000001E-021
           7          13          13           7  0.22387689999999999        1.1149559999999999E-022
          14          20          20          14  0.22385420000000000        1.0619010000000000E-021
